Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_ideq6kef16,0.380288476280398,0.41625299904240187,0.048651352151724656,0.01404421853995284,0.016832696585769902,0.12393025739975266
tour_idm3ru5o69,0.1589012460085604,0.7351192452789624,0.009621735590482681,0.012156472742183774,0.008222170292269489,0.07597913008754112
tour_idtjnibi1v,0.017959964930818535,0.007506425035746117,0.00022889761140971435,0.27251036932720746,0.3823401683295736,0.3194541747652447
tour_id9mqg4jpi,0.7782947110426987,0.09934628840401358,0.00282768576105747,0.00525189616922124,0.005160410124342702,0.10911900849866632
tour_id6qtlrlj0,0.14546767789450266,0.05189993384816006,0.0008347602924366965,0.07127090148267852,0.06021866020756158,0.6703080662746604
tour_id7quxawwm,0.4859399554270317,0.10854086528433966,0.001423046335977023,0.01132487215043607,0.0077638397575488915,0.3850074210446666
tour_id37beg9uz,0.369928469803948,0.5298605242851768,0.005741551959550934,0.003257120738154615,0.01006886675566385,0.08114346645750589
tour_idmul4fjnn,0.0839427362045351,0.018015539779299077,0.00035436526491656214,0.21551348395999417,0.13878073226674598,0.5433931425245091
tour_idotkse0oz,0.23516954139307839,0.4522002581659711,0.005061007189733497,0.023785060815774063,0.04587395299036408,0.2379101794450789
tour_idctl4gkkk,0.4249181594833519,0.33712009380781083,0.005520789493035575,0.00702434310191552,0.00851246197309323,0.216904152140793
tour_idkzhlxsk5,0.3725163720033226,0.4079396802638442,0.005245326531690083,0.007703291719988509,0.013340425034677132,0.19325490444647753
tour_idt8nbpyzu,0.25200590554459296,0.11023976938608895,0.004324438804796171,0.10549087355010472,0.04936842050953676,0.4785705922048805
tour_idlvf31ik8,0.34249558295798754,0.2872270552757087,0.005869737681793516,0.017850016202911434,0.009297767730853505,0.3372598401507453
tour_idbgqv7ifs,0.023036200533801975,0.006037824949553574,0.0003927012297220456,0.27434101343699124,0.34114498619420586,0.3550472736557253
tour_id0prergei,0.00875402199853098,0.003566967632668461,0.00018590920537969497,0.2816314327996882,0.47001476393235087,0.2358469044313818
tour_idj7tc65fn,0.18071406739914977,0.043558749085216904,0.0012418400569099927,0.058810880497321034,0.05440004466651404,0.6612744182948882
tour_idm1x1vxbw,0.01558296748733704,0.005080802182602996,0.0002994367374766099,0.27926783312782133,0.4933156520654699,0.20645330839929205
tour_id21v0cxt1,0.18484387048080775,0.6657388760571018,0.00644898305996251,0.01080932243891975,0.022494682323781247,0.10966426563942691
tour_id1mcdpog2,0.04851419068026529,0.01839224614552288,0.0007215036949293614,0.14691126356849216,0.1414784462310038,0.6439823496797865
tour_idhqzs2gq8,0.023291271618123797,0.010088039716700081,0.00037056005844817775,0.27643651449274165,0.25138250932588485,0.43843110478810143
tour_idbjvcvpse,0.023330104295606856,0.011203247314128095,0.00031115082197434444,0.30048952282031594,0.2413288197448249,0.4233371550031499
tour_idqmtjec5c,0.2553775146884716,0.18454607564475,0.010530769142069022,0.04531316650259004,0.08082852438548635,0.42340394963663297
tour_idjylqwsbx,0.19146751597988648,0.7475383687871306,0.0062725936939599155,0.0032809290420738437,0.005725884747668081,0.04571470774928096
tour_id59lpui19,0.015848499977270503,0.006223491964292029,0.00032491623650343285,0.1836053935391409,0.5361287659379703,0.2578689323448228
tour_idfcuq5wgy,0.08213125817045444,0.02799515557979756,0.002417453469110732,0.07744386114283067,0.12967375793234742,0.6803385137054592
tour_id7pyzqpkw,0.12917336397209084,0.7749717125991988,0.020560235794811234,0.0026191111726156877,0.017829176032136906,0.0548464004291465
tour_ideb9lf8br,0.41859142492253754,0.49144550441646473,0.009595751727145998,0.01039579452415705,0.004814836699014932,0.0651566877106797
tour_idzogf5dwk,0.22355889411806293,0.08583807013681719,0.002231670441510721,0.035349218624110654,0.021295459266189497,0.631726687413309
tour_id41mnpgqc,0.06873363807403092,0.8497079195698125,0.030910540706707415,0.00841088947793283,0.004809872090845883,0.03742714008067044
tour_idmwyzw189,0.009932212536124195,0.0062289391369878796,0.0003658267122842688,0.3013564895926348,0.4794745006341689,0.20264203138780001
tour_idtjumeoc1,0.19622896973156753,0.5613303124965722,0.013201264377687337,0.022932630512915338,0.01635403104470616,0.18995279183655145
tour_idtncu3vvj,0.030308670477246995,0.008904595749635867,0.00030159402257676075,0.2735220100587165,0.2640538644329789,0.422909265258845
tour_idzcavo88u,0.006137989363183991,0.0038864900130021604,0.0001545115973776892,0.1720138480427852,0.7337152913752516,0.08409186960839934
tour_idkot0odg6,0.025881111097732692,0.008059688425987402,0.0003267965124982882,0.2790975197710297,0.3098555249153223,0.37677935927742956
tour_id8z19zqq4,0.14401603557833265,0.8036193522989568,0.009753743111944987,0.002768424116583507,0.005458720943983749,0.03438372395019836
tour_idm10lb8m7,0.12961884870172302,0.04623768395833279,0.003767629275356261,0.08351994311701172,0.1786085376483338,0.5582473572992424
tour_idr3vd82x6,0.739398893851076,0.15957272633518121,0.00909371735023885,0.009148132294073125,0.0055311158410573024,0.07725541432837346
tour_iduzdp7vc3,0.19857056799832434,0.71323645892947,0.025812699333451695,0.0062868767932989875,0.005904619279780348,0.05018877766567466
tour_id095wm8uu,0.19408113724965873,0.09396059764737208,0.0009674808229812986,0.06553427920816902,0.025791980383252932,0.6196645246885659
tour_idfr76spf4,0.7488741205665348,0.10137509507073988,0.005068742618155949,0.01020624737530693,0.009597244924579461,0.12487854944468306
tour_idjs9dcswi,0.2606980336181637,0.6291539214785568,0.008154577589660355,0.011840159868672637,0.009535187478635195,0.08061811996631132
tour_idz34rclqa,0.3259460559866969,0.2453676095146916,0.0022657214260643926,0.02284326112332173,0.009905716677593393,0.39367163527163196
tour_id68ja64qt,0.29086726752717806,0.07978217078472194,0.0010113071281924457,0.03280700763128984,0.011321439021809744,0.5842108079068079
tour_idxac2uuqv,0.005091997482908162,0.0026523299927857114,0.00013321459914591402,0.11028574507693617,0.8110379021980054,0.07079881065021866
tour_idf8oqfnlm,0.1475751410465886,0.07099814623740848,0.00128909293532935,0.11135684756540706,0.10773756534948273,0.5610432068657838
tour_idvunzjwfc,0.19597792646095863,0.6604004709814233,0.020215205929458885,0.007068637230999009,0.027684969784042276,0.08865278961311789
tour_idw21ciy88,0.09251548272700813,0.8610106649275463,0.01678898572492552,0.002290618262668221,0.004264866803223794,0.023129381554628146
tour_idh9xqxr96,0.055383199915241606,0.02895922986912633,0.0008888718274236362,0.27335355003206674,0.07008442497715779,0.5713307233789839
tour_idxverh9fy,0.004607584437160326,0.0018017596504083205,0.00010929474327943839,0.08192257213666056,0.8489265237535071,0.06263226527898433
tour_idokj8jc82,0.38763276396066104,0.14035006021601554,0.0012019856782420732,0.015497388502123666,0.009225585901843376,0.4460922157411143
tour_id7nzgco3n,0.33613438364978376,0.4751465950600151,0.018087439300891534,0.024778571598521162,0.017531874091961566,0.12832113629882688
tour_idssevzcvv,0.16015968025364846,0.044933947914305265,0.0009245125514229491,0.07855155679643638,0.09331095641128037,0.6221193460729065
tour_idpl6n18rb,0.0056817774246043125,0.0027522194239288328,0.0001387295354105082,0.13991095556861063,0.7348158167673243,0.11670050128012134
tour_id00ickkxa,0.021283593478294525,0.010920898435549602,0.0002742876567207498,0.33154001816851375,0.0889821198143812,0.5469990824465402
tour_idtc8elj66,0.12549811323503354,0.8093610306458456,0.025336438984488088,0.002655912044066665,0.007853314222494828,0.029295190868071218
tour_id9jslxdlc,0.11722689015514286,0.8196048430823798,0.027834291621598787,0.0044305696438985435,0.0038931206728884237,0.02701028482409166
tour_id7l1tqq3l,0.13917933199837937,0.7946431895648868,0.01964338778246765,0.003088262789605332,0.011307792196873846,0.03213803566778709
tour_idarhine53,0.11716781864570455,0.797439696402201,0.0368231357487663,0.0031689659782493463,0.00826466814238237,0.03713571508269642
tour_id1ssjmgtf,0.016368691714610813,0.004991438189954037,0.0003673368061548119,0.159922686404876,0.6958063930065238,0.1225434538778806
tour_idcjzpvsbd,0.20290820355652234,0.030380777242196323,0.0011312673524393852,0.011275839144263378,0.030771477585602735,0.7235324351189758
tour_idp53f6fg8,0.01613360791420434,0.004594923210725774,0.00026743323356108863,0.1807977979605152,0.6326866510636087,0.16551958661738486
tour_idrgw9c70j,0.5624528233627907,0.23649421170177826,0.0032200522961731387,0.01208882033333666,0.011346647748413163,0.17439744455750805
tour_idlx2jlzs3,0.23144169086884891,0.06900972965413019,0.0008767044916854851,0.03211035150381099,0.01053669134218321,0.6560248321393413
tour_idjateimuw,0.7264166054284285,0.13002006387809525,0.004190900412136161,0.005174957847645049,0.0039568730345142505,0.1302405993991808
tour_idof6v2a2t,0.04227157924984207,0.009128182335117628,0.00042885609971154184,0.3602008768661712,0.21215331505126822,0.3758171903978893
tour_idbphqzwq0,0.18408806145739603,0.7260426113757432,0.012672890972000105,0.008297724263787502,0.006659400909747727,0.06223931102132541
tour_idnju0d13b,0.40823934978442655,0.4411994179565422,0.037676389566471846,0.006625209437854086,0.008022963791038253,0.09823666946366702
tour_idbtqabgv8,0.2573241124728942,0.3837041995974614,0.003303069794148449,0.041117473916808915,0.015948910749591646,0.2986022334690955
tour_idkzy90idc,0.2146556897390725,0.5283593784887767,0.03567981124468688,0.008960169532664248,0.05619665047212298,0.15614830052267675
tour_idybhcrip4,0.20104696157986474,0.6738309851065394,0.04331082507291101,0.005609922773696407,0.006501952136889396,0.06969935333009912
tour_idgo26zwiw,0.057493851221746536,0.6878960237760408,0.19326478439894323,0.008182424646943187,0.007400310237226149,0.04576260571910004
tour_id6yuxzmbk,0.11279513886717399,0.8020805675784998,0.0174720245833706,0.004844360384357744,0.005609372752695378,0.057198535833902484
tour_idxl466y8a,0.16231185490443367,0.03230921829278795,0.0011037587933304593,0.05750665056838744,0.029867110492826997,0.7169014069482336
tour_idx73vs98v,0.18581178225194317,0.6462647364089101,0.01923213508157054,0.019977707402813367,0.024344477984787734,0.10436916086997507
tour_id3r9btjk4,0.05580393573254894,0.045092887495691306,0.0008840046723262007,0.1299545919928657,0.15366093215780538,0.6146036479487625
tour_idhgq4urqb,0.2600540376159715,0.6180391070609412,0.008729603028664823,0.0046483261436474545,0.014660611706327095,0.09386831444444779
tour_idurejxr5g,0.7623737727913555,0.1229199247070603,0.0029747987072281565,0.0037782553109553707,0.004083280483375966,0.10386996800002454
tour_id8hmm45yg,0.24521757989930004,0.626531793453703,0.015958905099665,0.006905311091073145,0.006592329556623359,0.0987940808996354
tour_id18jsnowr,0.21940823028620826,0.16978043988440278,0.010562143682579348,0.03564934962121654,0.03044414417813529,0.5341556923474577
tour_idgs3jbjvb,0.28787038947377686,0.12030477741218772,0.0015752167359458227,0.026397461171689486,0.013227222312456993,0.5506249328939431
tour_idikwsynra,0.0608976220365661,0.015661923189610134,0.00045572075382215764,0.20688733548990648,0.04712320957374251,0.6689741889563527
tour_idxexxrypa,0.10789608423978744,0.045613385690320224,0.003139152828678357,0.03593675132956532,0.03175073651570698,0.7756638893959417
tour_id4vle4re3,0.3250727150722873,0.5201833548642509,0.015761987837988906,0.005610447663636628,0.013770895108767424,0.11960059945306879
tour_id4ktjhmd1,0.441398675008531,0.23644180774497298,0.005214656827928769,0.024077547230185646,0.01810604408006388,0.27476126910831766
tour_id51l3gvnj,0.22192321244072252,0.6608424910403659,0.005746222291543202,0.01778037290158164,0.007825366227278242,0.08588233509850843
tour_id8pp1z0qj,0.21072814344490812,0.06182684398991641,0.0008572842577950852,0.056485894181666656,0.06291127571170112,0.6071905584140126
tour_id60ehhnp2,0.14302317327206748,0.7047954484670126,0.049186986361616974,0.006538810903395494,0.008192241462238308,0.08826333953366913
tour_idpxt0agk9,0.33662195001617046,0.47253519549215284,0.013715662627966193,0.022464504139984402,0.02736299383818718,0.12729969388553894
tour_id8zqbxmj5,0.30863777191186625,0.4708152079547202,0.00868056497114612,0.007742881652315441,0.03783014085359959,0.16629343265635244
tour_idp5ukjn9m,0.001215493006865851,0.0007207334526088893,4.56240121020204e-05,0.01924829412785841,0.9699696148045066,0.00880024059605817
tour_idu7oecbie,0.003670234945907914,0.0016150429560053427,9.392962899530796e-05,0.07308330534194124,0.8743925820576919,0.04714490506945827
tour_id1dr9cikr,0.0897994157176685,0.8559040891414276,0.02113464662628939,0.0019225888060072395,0.004858798938627673,0.026380460769979755
tour_id0r3qxbif,0.1259945056409659,0.02811992779902327,0.0006694639443095838,0.08720174183597791,0.07576923708562051,0.6822451236941028
tour_idnox2sywq,0.12130055175844523,0.674306645984587,0.00673775630187558,0.0387350150675808,0.013863787613573868,0.14505624327393743
tour_idy1jgkshd,0.0027439089265348217,0.0014010796383824098,8.612089281736233e-05,0.05324026573714968,0.9139403693223505,0.028588255482765217
tour_idgww40skh,0.41190681118101524,0.5005744538812124,0.005358567238284834,0.007525196553832408,0.004568185230519217,0.07006678591513592
tour_ida8jpbqln,0.2271147424601845,0.6374818325079257,0.0740736870725259,0.003732457935740619,0.010259086277371713,0.0473381937462515
tour_idhyrqzusv,0.09677337030724678,0.02215349053568557,0.00048783673260880225,0.13489330688795576,0.027459111395458057,0.718232884141045
tour_idhad98cqz,0.24920946101110994,0.4843175777709202,0.007777896574552652,0.028055080900937723,0.023669285979243664,0.20697069776323584
tour_idmwm72g00,0.7508563940990023,0.13757140688777714,0.0041011118836115105,0.005543665238563766,0.00710020441578836,0.09482721747525684
tour_idvwseyhh5,0.10525944731336356,0.8222934839633159,0.025334712039745348,0.0036583120102282466,0.004493204311144113,0.03896084036220282
tour_idgcf1yvij,0.01235622615982288,0.004527753582528803,0.00020277470159434942,0.30792244790581924,0.29444045310706457,0.3805503445431701
tour_id3rxtrcif,0.05855341930594864,0.8636286097925892,0.020502700829573513,0.005715334983520441,0.007061733564271685,0.044538201524096474
tour_idy8ljrftg,0.3831271170744338,0.45359465218202977,0.011436705908982256,0.014878862942693957,0.012533292650312444,0.1244293692415477
tour_idnp3tf107,0.06559365212680494,0.0183807277596146,0.00041406265523348496,0.07877225085918038,0.0777373964965608,0.7591019101026057
tour_id6flbqbca,0.20425378478860953,0.04928570795489749,0.0006143246108325728,0.056729627266215485,0.04100793159072043,0.6481086237887245
tour_idlwhkzuj1,0.3084096052176194,0.3917280982939804,0.024076908756271706,0.011876600520273065,0.02548699813682498,0.23842178907503048
tour_idyj7ih64p,0.09166604191361309,0.036032093112813295,0.0010166365321124724,0.11615135574689076,0.04019664962145257,0.7149372230731179
tour_idpsajjmyx,0.23024525773818247,0.6177373152911237,0.020364806367271053,0.01091355569054027,0.014146599138968327,0.10659246577391412
tour_iddjm6wl6i,0.11587611850630491,0.028768489065438312,0.0005630324649486522,0.2169434575150092,0.13301324840650497,0.504835654041794
tour_idtagybv4g,0.37861914229195714,0.4795510503785648,0.03744070649452383,0.006119288627665849,0.02653607868089937,0.07173373352638901
tour_idqafmheqa,0.3447741725791601,0.3966802023472331,0.006976011639343,0.015737056503082283,0.027909557034689454,0.2079229998964921
tour_idyi6los82,0.2881159637601291,0.10669169890220398,0.0021436075591780616,0.08730071365180625,0.05380427362469074,0.4619437425019919
tour_idih1eowcb,0.3896073490170822,0.3601683247447801,0.04580768892150963,0.016253505816919093,0.02676582194120132,0.16139730955850765
tour_id95d3hnoi,0.3597872228564245,0.24384402461316357,0.061890249166249175,0.029592193946502476,0.12358328790128759,0.18130302151637268
tour_idvldrbm0s,0.12340087490277149,0.026444185464801172,0.0003827839807331011,0.11623418969673774,0.054340545100442283,0.6791974208545142
tour_idiu5a5tzw,0.08898880025530426,0.8409712261432741,0.0292840628384115,0.004801232514945615,0.00949757888099086,0.026457099367073536
tour_idv36rzh7c,0.019603504750875987,0.013560603369293435,0.0007479818226386525,0.18975276267918276,0.6055992424372042,0.17073590494080498
tour_id85njxjsn,0.41046489614851445,0.2875403571769988,0.015115299432623366,0.017859598505824102,0.019505173020100394,0.24951467571593886
tour_ids4xd11vg,0.07502801773794723,0.8576757796316505,0.036992393940045463,0.0028395141190952706,0.00544332790737239,0.02202096666388906
tour_ids6e9lk9c,0.2678595589834012,0.41663237828312516,0.0037420292573157486,0.031221072835006608,0.008786937820866671,0.2717580228202846
tour_idhprlrkv6,0.20795121916197606,0.11976659135023078,0.0009993203474622896,0.056006458791326465,0.0472727236215747,0.5680036867274297
tour_id99pyaz9x,0.2431476845340419,0.7217423845017554,0.003334208645264151,0.0018801294816919159,0.0038382185645262036,0.026057374272720545
tour_idg7e3ui4n,0.3645894893630219,0.18735591641074983,0.0021385880149532794,0.026088156793568865,0.01307511635095492,0.4067527330667512
tour_idrh37r0j7,0.05176699870449446,0.02681369626222688,0.0007578640688817108,0.12494997656209363,0.3509843638688287,0.4447271005334746
tour_iduxrqhcea,0.18622561840926855,0.7247623545362039,0.00878558263675026,0.00426325363968913,0.008233342922656036,0.06772984785543217
tour_id99d7kiwy,0.2846221773534606,0.5084397689898383,0.043599876966623194,0.023238516351332845,0.01637965080305684,0.12372000953568815
tour_idw8wm2o5v,0.03795244970508078,0.010358181236415267,0.00033019311689154766,0.1670016602125891,0.5414639776920078,0.24289353803701552
tour_idqyq9zw0y,0.2583326238011572,0.5946944806422804,0.04964190744317579,0.011343982589521422,0.036208209253666856,0.049778796270198405
tour_idivwq4v1w,0.004696409904612951,0.001914073847038943,0.00010673933862911896,0.09989809099104646,0.8356607372060131,0.0577239487126595
tour_id4xoqo9i1,0.3842209394256365,0.49212831478010177,0.010005670976129293,0.013293658330596755,0.009890931028172772,0.09046048545936287
tour_idnevz5lyh,0.07191559322534113,0.8538297913318604,0.04924034499264893,0.001958812013477809,0.004040801112705425,0.01901465732396626
tour_idn49b65yc,0.04617383710997178,0.014612916616000199,0.0002597599975351885,0.1241593561478618,0.07578988317310266,0.7390042469555284
tour_idjrta1z0l,0.1565478119199235,0.7480975427649461,0.030911905525615874,0.003086878317522401,0.008107520063710206,0.05324834140828187
tour_idequkopmm,0.19192519508027203,0.28743456704705883,0.00395805489110867,0.06986220681780907,0.0488439731076834,0.39797600305606806
tour_idkr5a8qhh,0.22183089262541908,0.28030012398468346,0.004149474587910491,0.031982378219141884,0.021771416615313753,0.4399657139675314
tour_idck1i9jpy,0.006786313608598533,0.003267535166086874,0.0001749328357663525,0.10649628857042426,0.7975822973268998,0.08569263249222414
tour_idamsemrsk,0.7356545356317599,0.12462883241679062,0.003275776669230647,0.004740646882316372,0.0034642296255771115,0.12823597877432547
tour_ide41cohib,0.11017847223320087,0.851071877776295,0.004694292454885179,0.011070481153681522,0.0041322065969102185,0.018852669785027275
tour_id2capxqan,0.0033099780477978177,0.001583079271774613,8.299735378638566e-05,0.06451732304023587,0.8947264733016338,0.03578014898477147
tour_idmkyy3nzt,0.1623994032422974,0.21344609398721204,0.010493209499782469,0.05659730002783836,0.030545523949669397,0.5265184692932003
tour_idnhl7qohv,0.08712039024578529,0.020120283955491806,0.0009778491017764226,0.113587458350426,0.024479502871010344,0.7537145154755102
tour_idh18uxy9f,0.012433165662006456,0.003946655056844556,0.0002126785477160162,0.232799273704745,0.5152971799107988,0.2353110471178892
tour_idi0vhg24d,0.1620823695789061,0.10783904872607537,0.005397453376560132,0.05956874218655939,0.1286495038525985,0.5364628822793005
tour_ids4vqip7q,0.4637551359713106,0.4027775246668358,0.004407445572535345,0.007008064117928762,0.007002199575010793,0.11504963009637867
tour_idgejmazuc,0.7685393643001113,0.11601770206638962,0.00316408496869337,0.004419504127614077,0.0033855811092267287,0.10447376342796491
tour_idf80dee6z,0.21024319641301115,0.3966443568873004,0.008660314675545455,0.020775848691288647,0.021622797191142296,0.34205348614171205
tour_id52jj29ct,0.1400907946445629,0.09879326426561386,0.6472075570555725,0.006862551862744182,0.015125564595836603,0.09192026757566996
tour_idmku52s29,0.04202174185755668,0.0288735830549779,0.0006326064303113551,0.14720517291262564,0.11032383097782587,0.6709430647667025
tour_idfj2056k5,0.09439499552376826,0.03556607850543532,0.0006422882430872667,0.07909858925559793,0.03964226440017206,0.7506557840719392
